-0.067254103	0.00024776355638578273
2.68610930120051	0.01531659764149218
5.171015578902626	0.030378720298434803
7.656201499444908	0.04794084994644843
9.940324217908888	0.06799795301440992
11.890273742376237	0.10054670175252156
13.236754017768504	0.13808036375940635
14.24850181348382	0.1831056574542992
14.857563919362192	0.2281208840069463
15.332816926221824	0.27688276533211775
15.673841369802489	0.32564129094320726
16.081840273602552	0.37315149091580224
16.489839177402615	0.42066169088839733
16.69621559344405	0.4656668502987983
16.903151295165813	0.5156720236913414
17.177201278527065	0.5656788749409254
17.38441662308899	0.6181840553245395
17.59135232481075	0.6681892287170825
17.798148205112426	0.71694439861409
17.93755016093445	0.7631978836629856
18.077231759596643	0.8119513757029521
18.150078719459508	0.8632031968769487
18.289480675281524	0.9094566819258442
18.294654067824567	0.9557068112606577
18.299547817527447	0.9994569336044004
