-0.034965035	0.0016522306327080294
-1.363636364	0.01083203130925492
-2.552447552	0.023909106078303655
-3.636363636	0.04088527524536212
-4.370629371	0.07085842573911993
-4.755244755	0.10081337317779848
-5.034965035	0.1294613412617751
-5	0.1711081109779593
-5.104895105	0.22447582785977604
-5.034965035	0.2648192588322741
-4.965034965	0.30906724511930594
-4.895104895	0.35201371296816
-4.65034965	0.39364956085129643
-4.51048951	0.4496075724709133
-4.125874126	0.5302816922773541
-3.916083916	0.6031558029822673
-3.601398601	0.6773259712088348
-3.356643357	0.741087632540995
-3.181818182	0.795742305416926
-3.006993007	0.8438893861019677
-2.762237762	0.9102540843104837
-2.517482517	0.9649051165753988
-2.412587413	0.9987391350514997
