-0.8967391304347814, 0.012084592145015005
-1.345108695652172, 0.024169184290030232
-1.711956521739129, 0.04380664652567967
-1.9157608695652169, 0.06948640483383695
-2.078804347826086, 0.09667673716012093
-2.1603260869565215, 0.13141993957703935
-2.2010869565217384, 0.16012084592145026
-2.1195652173913047, 0.19033232628398788
-2.1195652173913047, 0.22356495468277937
-2.078804347826086, 0.24924471299093653
-1.9972826086956506, 0.2764350453172205
-1.9157608695652169, 0.3081570996978852
-1.8342391304347814, 0.33383685800604235
-1.7934782608695645, 0.36253776435045326
-1.7527173913043477, 0.3867069486404834
-1.6304347826086953, 0.41389728096676737
-1.5489130434782599, 0.43655589123867067
-1.508152173913043, 0.46827794561933533
-1.4266304347826075, 0.49848942598187307
-1.3043478260869552, 0.5287009063444109
-1.2228260869565215, 0.5558912386706948
-1.141304347826086, 0.5830815709969789
-1.1005434782608674, 0.6087613293051359
-1.0190217391304337, 0.6329305135951662
-0.8967391304347814, 0.661631419939577
-0.8559782608695645, 0.6858006042296072
-0.7336956521739122, 0.7114803625377644
-0.570652173913043, 0.7416918429003021
-0.5298913043478244, 0.7673716012084593
-0.4483695652173889, 0.7945619335347431
-0.32608695652173836, 0.8217522658610272
-0.12228260869565055, 0.850453172205438
0.04076086956521863, 0.877643504531722
0.16304347826087096, 0.9018126888217523
0.24456521739130466, 0.9229607250755287
0.32608695652174013, 0.9471299093655589
0.44836956521739246, 0.9712990936555891
0.5298913043478262, 0.9969788519637461
